System Code,SKU,Product,HS Code,Bar Code,MRP,Sale Price,Main Category,Brand,Make Up City - North,Liquidation Stock RWL,Tariq Trader Warehouse (PSH),FOC Warehouse - Rawalpindi,Tester Warehouse - Rawalpindi,Damage & Expire Warehouse - Rawalpindi,Commercial/Fresh Stock,Stock In Transit,Total,Status
10904,200344,LONDON (EDT SPRAY 100ml+DEO SPRAY 150ml),0,6297000402048.00,0,1200,Commercial,ENGLISH BLAZER,0,0,0,0,0,6,0,0,6,PSL
10905,200345,ORIGINAL (EDT SPRAY 100ml+DEO SPRAY 150ml),0,6297000402048.00,0,1200,Commercial,ENGLISH BLAZER,0,0,0,0,0,6,0,0,6,PSL
10906,200346,SAILOR (EDT SPRAY 100ml+DEO SPRAY 150ml),0,6297000402048.00,0,1200,Commercial,ENGLISH BLAZER,0,0,0,0,0,5,0,0,5,PSL
10907,200347,TIMELESS (EDT SPRAY 100ml+DEO SPRAY 150ml),0,6297000402048.00,0,1200,Commercial,ENGLISH BLAZER,0,0,0,0,0,7,0,0,7,PSL
11524,300117,ess. TESTER CAMOUFL.+ MATT concealer 30,0,4059729038739.00,0,0,Tester,Essence,0,0,0,0,0,0,4,0,4,Ongoing
11526,300121,ess. TESTER soft touch mousse make-up 43,0,4059729048097.00,0,0,Tester,Essence,0,0,0,0,0,0,10,0,10,Ongoing
11527,300123,ess. TESTER soft touch mousse make-up 56,0,4059729048110.00,0,0,Tester,Essence,0,0,0,0,0,0,2,0,2,Ongoing
11529,300127,ess. TESTER THIS IS ME. lipstick 02,0,4059729209658.00,0,0,Tester,Essence,0,0,0,0,0,0,12,0,12,Ongoing
11530,300129,ess. TESTER THIS IS ME. lipstick 03,0,4059729209665.00,0,0,Tester,Essence,0,0,0,0,0,0,6,0,6,Ongoing
11531,300131,ess. TESTER THIS IS ME. lipstick 05,0,4059729209689.00,0,0,Tester,Essence,0,0,0,0,0,0,7,0,7,Ongoing
11532,300133,ess. TESTER THIS IS ME. lipstick 06,0,4059729209696.00,0,0,Tester,Essence,0,0,0,0,0,0,5,0,5,Ongoing
11533,300135,ess. TESTER CAMOUFL.+ MATT concealer 60,0,4059729218148.00,0,0,Tester,Essence,0,0,0,0,0,0,28,0,28,Ongoing
11536,300141,ess. TESTER CONTOURING DUO PALETTE 20,0,4059729228062.00,0,0,Tester,Essence,0,0,0,0,0,0,1,0,1,Ongoing
11537,300143,ess. TESTER CAMOUFL.+ MATT concealer 40,0,4059729232427.00,0,0,Tester,Essence,0,0,0,0,0,0,10,0,10,Ongoing
11539,300147,ess. TESTER the blush 20,0,4059729232755.00,0,0,Tester,Essence,0,0,0,0,0,0,10,0,10,Ongoing
11540,300149,ess. TESTER the blush 30,0,4059729232762.00,0,0,Tester,Essence,0,0,0,0,0,0,1,0,1,Ongoing
11551,300171,ess. TESTER PERFECT matte lipstick 06,0,4059729253736.00,0,0,Tester,Essence,0,0,0,0,0,0,18,0,18,Ongoing
11552,300173,ess. TESTER STAY 8h MATTE liqu. lips. 01,0,4059729254009.00,0,0,Tester,Essence,0,0,0,0,0,0,2,0,2,Ongoing
11564,300197,ess. TESTER the BROWN eyesh. pal. 30,0,4059729271143.00,0,0,Tester,Essence,0,0,0,0,0,0,9,0,9,Ongoing
11570,300209,ess. TESTER LONG LASTING lipstick 03,0,4059729271587.00,0,0,Tester,Essence,0,0,0,0,0,0,10,0,10,Ongoing
11578,300225,ess. TESTER eyeshadow 20,0,4059729287007.00,0,0,Tester,Essence,0,0,0,0,0,0,1,0,1,Ongoing
11580,300229,ess. TESTER Pretty Nat. HYDR. FOUND. 110,0,4059729287724.00,0,0,Tester,Essence,0,0,0,0,0,0,7,0,7,Ongoing
11587,300242,ess. TESTER the highlighter 02,0,4059729288196.00,0,0,Tester,Essence,0,0,0,0,0,0,20,0,20,Ongoing
11590,300248,ess. TESTER THIS IS ME. lipstick 23,0,4059729288325.00,0,0,Tester,Essence,0,0,0,0,0,0,1,0,1,Ongoing
11591,300250,ess. TESTER THIS IS ME. lipstick 24,0,4059729288332.00,0,0,Tester,Essence,0,0,0,0,0,0,3,0,3,Ongoing
11592,300252,ess. TESTER soft touch mousse make-up 01,0,4250035253391.00,0,0,Tester,Essence,0,0,0,0,0,0,4,0,4,Ongoing
11593,300254,ess. TESTER soft touch mousse make-up 02,0,4250035253407.00,0,0,Tester,Essence,0,0,0,0,0,0,5,0,5,Ongoing
11601,300270,ess. TESTER stay ALL DAY 16h make-up 30,0,4250587725995.00,0,0,Tester,Essence,0,0,0,0,0,0,1,0,1,Ongoing
11971,300450,ess. TESTER Pretty Nat. HYDR. FOUND. 200,0,4059729287731.00,0,0,Tester,Essence,0,0,0,0,0,0,1,0,1,Ongoing
12824,300616,ess. TESTER stay ALL DAY last. Found. 10,0,4059729308252.00,0,0,Tester,Essence,0,0,0,0,0,0,28,0,28,Ongoing
12825,300617,ess. TESTER stay ALL DAY last. Found. 15,0,4059729308269.00,0,0,Tester,Essence,0,0,0,0,0,0,27,0,27,Ongoing
12826,300618,ess. TESTER stay ALL DAY last. Found. 20,0,4059729308276.00,0,0,Tester,Essence,0,0,0,0,0,0,12,0,12,Ongoing
13129,300684,ess. TESTER hydrating nude lipstick 301,0,4059729323873.00,0,0,Tester,Essence,0,0,0,0,0,0,1,0,1,Ongoing
13132,300687,"ess. TESTER HELLO, GOOD STUFF! PRIM. SER",0,4059729338839.00,0,0,Tester,Essence,0,0,0,0,0,0,6,0,6,Ongoing
13526,300725,Essences the highlighter 04 Tester,0,4059729361332.00,0,0,Tester,Essence,0,0,0,0,0,0,4,0,4,Ongoing
13528,300727,Essence 16h COVER& l. POW. FOUND. 08 Tester,0,4059729361813.00,0,0,Tester,Essence,0,0,0,0,0,0,6,0,6,Ongoing
13529,300728,Essence 16h COVER& l. POW. FOUND. 05 Tester,0,4059729361639.00,0,0,Tester,Essence,0,0,0,0,0,0,6,0,6,Ongoing
13530,300729,Essence 16h COVER& l. POW. FOUND. 02 Tester,0,4059729361455.00,0,0,Tester,Essence,0,0,0,0,0,0,5,0,5,Ongoing
13533,300732,Essence 16h COVER& l. POW. FOUND. 07 Tester,0,4059729361752.00,0,0,Tester,Essence,0,0,0,0,0,0,5,0,5,Ongoing
13667,300746,ess. everlasting Blooms Eyeshadow 01 Tester,0,4059729367044.00,0,0,Tester,Essence,0,0,0,0,0,0,4,0,4,Ongoing
19368,300824,ess.Pumpkins pretty please eyeshadow palette 01 Tester,0,4059729388742.00,0,0,Tester,Essence,0,0,0,0,0,0,9,0,9,Ongoing
19748,300919,ESS. TESTER 8H MATTE LIQUID LIPSTICK 05,0,4059729383389.00,0,0,Tester,Essence,0,0,0,0,0,0,1,0,1,
19752,300923,ESS. TESTER HYDRATING NUDE LIPSTICK 304,0,4059729383631.00,0,0,Tester,Essence,0,0,0,0,0,0,17,0,17,
19755,300926,ESS. TESTER MULTITASK CONCEALER 15,0,4059729405777.00,0,0,Tester,Essence,0,0,0,0,0,0,8,0,8,
19758,300929,ESS. TESTER 8H MATTE LIQUID LIPSTICK 10,0,4059729408174.00,0,0,Tester,Essence,0,0,0,0,0,0,3,0,3,
19759,300930,ESS. TESTER 8H MATTE LIQUID LIPSTICK 11,0,4059729408242.00,0,0,Tester,Essence,0,0,0,0,0,0,1,0,1,
19760,300931,ESS. TESTER 8H MATTE LIQUID LIPSTICK 12,0,4059729408310.00,0,0,Tester,Essence,0,0,0,0,0,0,5,0,5,
19990,300985,ess. TESTER I LOVE FLAWLESS found. 70,0,4059729421586.00,0,0,Tester,Essence,0,0,0,0,0,0,15,0,15,
20176,301004,ess. TESTER NAT. MATTE MOUSSE FOUND. 01,0,4059729394842.00,0,0,Tester,Essence,0,0,0,0,0,0,100,0,100,
20177,301005,ess. TESTER NAT. MATTE MOUSSE FOUND. 02,0,4059729394859.00,0,0,Tester,Essence,0,0,0,0,0,0,100,0,100,
20178,301006,ess. TESTER NAT. MATTE MOUSSE FOUND. 04,0,4059729394873.00,0,0,Tester,Essence,0,0,0,0,0,0,94,0,94,
20179,301007,ess. TESTER NAT. MATTE MOUSSE FOUND. 13,0,4059729394897.00,0,0,Tester,Essence,0,0,0,0,0,0,88,0,88,
20180,301008,ess. TESTER EMILY IN PARIS eyes. pal. 01,0,4059729438867.00,0,0,Tester,Essence,0,0,0,0,0,0,13,0,13,
20181,301009,ess. TESTER BLUSH crush! 70,0,4059729446749.00,0,0,Tester,Essence,0,0,0,0,0,0,7,0,7,
20182,301010,ess. TESTER BLUSH crush! 80,0,4059729446763.00,0,0,Tester,Essence,0,0,0,0,0,0,11,0,11,
20183,301011,ess. TESTER NAT. MATTE MOUSSE FOUND. 15,0,4059729466211.00,0,0,Tester,Essence,0,0,0,0,0,0,114,0,114,
20184,301012,ess. TESTER Stay all day 14H CL.REL. 40,0,4059729395016.00,0,0,Tester,Essence,0,0,0,0,0,0,1,0,1,
20186,301014,ess. TESTER Baby Got Blush LiqBlsh 20,0,4059729447388.00,0,0,Tester,Essence,0,0,0,0,0,0,6,0,6,
20187,301015,ess. TESTER Baby Got Blush LiqBlsh 40,0,4059729446541.00,0,0,Tester,Essence,0,0,0,0,0,0,7,0,7,
20189,301017,ess. TESTER Blush Crush 30,0,4059729446848.00,0,0,Tester,Essence,0,0,0,0,0,0,23,0,23,
20327,301020,ess. TESTER TINTED kiss hy. lip tint 107,0,4059729435910.00,0,0,Tester,Essence,0,0,0,0,0,0,7,0,7,
20328,301021,ess. TESTER I LOVE FLAWLESS found. 50,0,4059729421722.00,0,0,Tester,Essence,0,0,0,0,0,0,1,0,1,
20329,301022,ess. TESTER I LOVE FLAWLESS found. 60,0,4059729421760.00,0,0,Tester,Essence,0,0,0,0,0,0,4,0,4,
20333,301026,ess. TESTER welcome to CAPE TOWN pal.,0,4059729421388.00,0,0,Tester,Essence,0,0,0,0,0,0,6,0,6,
20335,301028,"ess. TESTER bloom baby, bloom! pal. 02",0,4059729421531.00,0,0,Tester,Essence,0,0,0,0,0,0,3,0,3,
20336,301029,ess. TESTER BRIGHT. UP! banana powder 20,0,4059729404763.00,0,0,Tester,Essence,0,0,0,0,0,0,1,0,1,
20337,301030,ess. TESTER TINTED kiss hy. lip tint 102,0,4059729422132.00,0,0,Tester,Essence,0,0,0,0,0,0,1,0,1,
20339,301032,ess. TESTER multitask concealer 10,0,4059729405708.00,0,0,Tester,Essence,0,0,0,0,0,0,3,0,3,
20340,301033,ess. TESTER GOLDEN DAYS ahead eyesh. pal,0,4059729420473.00,0,0,Tester,Essence,0,0,0,0,0,0,2,0,2,
20342,301035,ess. TESTER The Lion King eyesh. pal. 02,0,4059729412942.00,0,0,Tester,Essence,0,0,0,0,0,0,3,0,3,
20343,301036,ess. TESTER The Lion King maxi blush 01,0,4059729413192.00,0,0,Tester,Essence,0,0,0,0,0,0,2,0,2,
20344,301037,ess. TESTER The Lion King maxi blush 02,0,4059729413222.00,0,0,Tester,Essence,0,0,0,0,0,0,2,0,2,
20345,301038,ess. TESTER The Lion King s. lipgloss 01,0,4059729413475.00,0,0,Tester,Essence,0,0,0,0,0,0,1,0,1,
20358,301039,ess. TESTER BABY GOT BLUSH liq. blush 30,0,4059729447401.00,0,0,Tester,Essence,0,0,0,0,0,0,22,0,22,
20359,301040,ess. TESTER BABY GOT GLOW liq. highl. 30,0,4059729466266.00,0,0,Tester,Essence,0,0,0,0,0,0,24,0,24,
20360,301041,ess. TESTER BLUSH crush! 20,0,4059729446824.00,0,0,Tester,Essence,0,0,0,0,0,0,32,0,32,
20366,301047,ess. TESTER TINTED kiss hy. lip tint 106,0,4059729435859.00,0,0,Tester,Essence,0,0,0,0,0,0,5,0,5,
20367,301048,ess. TESTER w.the fake! PL. LIP FIL. 03,0,4059729466471.00,0,0,Tester,Essence,0,0,0,0,0,0,3,0,3,
20393,301049,"ess. TESTER bloom baby, bloom! pal. 01",0,9729421395.00,0,0,Tester,Essence,0,0,0,0,0,0,4,0,4,
20394,301050,ess. TESTER love that GLOW & BRONZE pal.,0,4059729421593.00,0,0,Tester,Essence,0,0,0,0,0,0,1,0,1,
20395,301051,ess. TESTER w.the fake! PL. LIP FIL. 02,0,4059729421920.00,0,0,Tester,Essence,0,0,0,0,0,0,9,0,9,
20396,301052,Ess. TESTER Harley Quinn Eyes shadow Palette 01 Hey Puddin,0,4059729470607.00,0,0,Tester,Essence,0,0,0,0,0,0,5,0,5,
20397,301053,Ess. TESTER Harley Quinn Eyes shadow Palette 02 Mad Love,0,4059729470614.00,0,0,Tester,Essence,0,0,0,0,0,0,4,0,4,
20398,301054,Ess. TESTER Harley Quinn lip Stick 02 Gotham Glam,0,4059729470799.00,0,0,Tester,Essence,0,0,0,0,0,0,5,0,5,
20399,301055,Ess. TESTER Harley Quinn Eyes shadow Palette 01 Hey Puddin,0,4059729470782.00,0,0,Tester,Essence,0,0,0,0,0,0,6,0,6,
20400,301056,Ess. TESTER Harley Quinn Glow Hignl 01 rebel,0,4059729470669.00,0,0,Tester,Essence,0,0,0,0,0,0,4,0,4,
20679,301130,essence TESTER CAMOUFLAGE+MATT concealer 23,0,4059729232403.00,0,0,Tester,Essence,0,0,0,0,0,0,11,0,11,
20680,301131,essence TESTER TINTED kiss hydrating lip tint 03,0,4059729407559.00,0,0,Tester,Essence,0,0,0,0,0,0,2,0,2,
11273,200428,Essence Lash & Brow Gel Mascara,3304.2,4250035271180.00,910,619,Commercial,Essence,0,0,0,0,0,4,0,0,4,Ongoing
11274,200429,Essence Get Big Lashes Volume Boost Mascara,3304.2,4250338494392.00,970,660,Commercial,Essence,8,0,167,0,0,0,0,0,175,Ongoing
11275,200430,Essence Get Big Lashes Volume Curl Mascara,3304.2,4250587772029.00,970,660,Commercial,Essence,11,0,152,0,0,0,228,0,391,Ongoing
11276,200431,Essence Get Big Lashes Volume Boost Waterproof Mascara,3304.2,4250338494415.00,1070,728,Commercial,Essence,9,0,99,0,0,0,0,0,108,Ongoing
11280,200435,Essence I Love Extreme Crazy Volume Mascara,3304.2,4250587739084.00,1130,768,Commercial,Essence,0,0,255,0,0,0,0,0,255,Ongoing
11281,200436,Essence I Love Extreme Volume Mascara 01,3304.2,4250338487516.00,1130,768,Commercial,Essence,3,0,172,0,0,3,0,0,178,Ongoing
11282,200437,Essence I Love Extreme Volume Mascara Waterproof,3304.2,4250947543214.00,1130,768,Commercial,Essence,2,0,145,0,0,25,56,0,228,Ongoing
11284,200439,Essence The False Lashes Mascara Extreme Volume & Curl,3304.2,4250947593899.00,1300,884,Commercial,Essence,0,0,22,0,0,0,0,0,22,Ongoing
11285,200440,Essence Lash Princess False Lash Effect Mascara,3304.2,4250947516027.00,1130,768,Commercial,Essence,1,0,147,0,0,0,0,0,148,Ongoing
11286,200441,Essence Lash Princess False Lash Effect Mascara Waterproof,3304.2,4059729207241.00,1130,768,Commercial,Essence,0,0,42,0,0,0,0,0,42,Ongoing
11287,200442,Essence Lash Princess Sculpted Volume Mascara,3304.2,4251232221619.00,1130,768,Commercial,Essence,0,0,113,0,0,0,0,0,113,Ongoing
11288,200443,Essence Lash Princess Volume Mascara,3304.2,4250947501245.00,1130,768,Commercial,Essence,2,0,114,0,0,0,189,0,305,Ongoing
11290,200445,Essence Volume Stylist 18h Curl & Hold Mascara,3304.2,4251232221596.00,1400,952,Commercial,Essence,0,0,21,0,0,1,0,0,22,Ongoing
11291,200446,Essence Volume Stylist 18h Lash Extension Mascara,3304.2,4251232221602.00,1130,768,Commercial,Essence,0,0,0,0,0,6,0,0,6,PSL
11292,200447,Essence 24ever Bold Volume Mascara,3304.2,4059729287250.00,1180,802,Commercial,Essence,0,0,0,0,0,5,0,0,5,PSL
11293,200448,Essence 24ever Defined Volume Mascara,3304.2,4059729287243.00,1180,802,Commercial,Essence,2,0,0,0,0,3,0,0,5,PSL
11294,200449,Essence Eyebrow Designer 01,3304.2,4250035200586.00,750,510,Commercial,Essence,8,0,3,0,0,1,0,0,12,Ongoing
11295,200450,Essence Eyebrow Designer 02,3304.2,4250035200593.00,750,510,Commercial,Essence,2,0,10,0,0,0,0,0,12,Ongoing
11296,200451,Essence Eyebrow Designer 04,3304.2,4250338498864.00,650,442,Commercial,Essence,0,0,0,0,0,7,0,0,7,Ongoing
11298,200453,Essence Eyebrow Designer 11,3304.2,4059729228291.00,750,510,Commercial,Essence,1,0,0,0,0,0,0,0,1,PSL
11299,200454,Essence Eyebrow Designer 12,3304.2,4059729228307.00,750,510,Commercial,Essence,9,0,10,0,0,0,9,0,28,PSL
11301,200456,Essence Kajal Pencil 01,3304.2,4250035200715.00,490,333,Commercial,Essence,0,0,30,0,0,1,0,0,31,Ongoing
11302,200457,Essence Kajal Pencil 04,3304.2,4250035200746.00,490,333,Commercial,Essence,0,0,39,0,0,0,0,0,39,Ongoing
11303,200458,Essence Kajal Pencil 08,3304.2,4250035270459.00,540,367,Commercial,Essence,2,0,0,0,0,2,0,0,4,Ongoing
11304,200459,Essence Long Lasting Eye Pencil 01,3304.2,4250035246942.00,590,401,Commercial,Essence,0,0,7,0,0,29,0,0,36,Ongoing
11305,200460,Essence Long-Lasting Eye Pencil 02,3304.2,4250035246959.00,590,401,Commercial,Essence,1,0,15,0,0,27,0,0,43,Ongoing
11306,200461,Essence Long-Lasting Eye Pencil 26,3304.2,4251232222265.00,540,367,Commercial,Essence,0,0,0,0,0,18,0,0,18,PSL
11309,200464,Essence Eyeshadow 07,3304.2,4059729208682.00,810,551,Commercial,Essence,4,0,0,0,0,1,0,0,5,PSL
11310,200465,Essence Eyeshadow 14,3304.2,4059729255402.00,810,551,Commercial,Essence,0,0,0,0,0,2,0,0,2,PSL
11311,200466,Essence Eyeshadow 15,3304.2,4059729255419.00,810,551,Commercial,Essence,0,2,0,0,0,0,0,0,2,PSL
11312,200467,Essence Eyeshadow 16,3304.2,4059729286635.00,810,551,Commercial,Essence,0,1,0,0,0,1,0,0,2,PSL
11313,200468,Essence Eyeshadow 19,3304.2,4059729286666.00,810,551,Commercial,Essence,0,0,0,0,0,3,0,0,3,PSL
11314,200469,Essence Eyeshadow 20,3304.2,4059729286673.00,810,551,Commercial,Essence,0,3,0,0,0,0,0,0,3,PSL
11315,200470,Essence The Brown Edition Eyeshadow Palette 30,3304.2,4059729271136.00,1180,802,Commercial,Essence,0,0,10,0,0,1,0,0,11,Ongoing
11316,200471,Essence The Nude Edition Eyeshadow Palette 10,3304.2,4059729245854.00,1180,802,Commercial,Essence,2,0,0,0,0,4,0,0,6,Ongoing
11317,200472,Essence The Rose Edition Eyeshadow Palette 20,3304.2,4059729245861.00,1180,802,Commercial,Essence,1,2,0,0,0,0,0,0,3,Ongoing
11318,200473,Essence Brow Pomade + Brush 02,3304.2,4059729271167.00,1130,768,Commercial,Essence,4,0,0,0,0,2,0,0,6,PSL
11319,200474,Essence Brow Pomade + Brush 03,3304.2,4059729271174.00,1020,694,Commercial,Essence,1,0,0,0,0,0,0,0,1,PSL
11320,200475,Essence Brow Pomade + Brush 04,3304.2,4059729271181.00,1020,694,Commercial,Essence,0,0,0,0,0,2,0,0,2,PSL
11321,200476,Essence Brow Powder Set 02,3304.2,4059729271211.00,1300,884,Commercial,Essence,2,0,7,0,0,4,0,0,13,Ongoing
11322,200477,Essence Duo Sharpener,3304.999,4250947501382.00,540,367,Commercial,Essence,4,1,15,0,0,1,0,0,21,Ongoing
11324,200479,"Essence Hello, Good Stuff Volume Mascara",3304.2,4059729271068.00,1180,802,Commercial,Essence,0,0,0,0,0,3,0,0,3,PSL
11326,200481,Essence I Need A Miracle Volumizing & Strengthening Mascara 01,3304.2,4059729036865.00,1600,1088,Commercial,Essence,0,0,24,0,0,0,0,0,24,Ongoing
11329,200484,Essence The Eyebrow Pen 03,3304.2,4059729209504.00,1020,694,Commercial,Essence,0,0,0,0,0,1,0,0,1,PSL
11330,200485,Essence Tiny Tip Precise Brow Pen 02,3304.2,4059729281128.00,1130,768,Commercial,Essence,3,0,0,0,0,1,0,0,4,PSL
11332,200487,Essence 24ever Ink Liner 01,3304.2,4059729254368.00,1300,884,Commercial,Essence,0,0,0,0,0,1,0,0,1,Ongoing
11333,200488,Essence Easy Brush Liner 01,3304.2,4059729287281.00,1130,768,Commercial,Essence,1,0,0,0,0,57,0,0,58,PSL
11334,200489,Essence Eyeliner Pen Waterproof 01,3304.2,4250587772173.00,1070,728,Commercial,Essence,0,0,0,0,0,10,0,0,10,Ongoing
11336,200491,Essence Super Fine Eyeliner Pen 01,3304.2,4250587726701.00,1250,850,Commercial,Essence,0,0,0,0,0,6,0,0,6,Ongoing
11337,200492,Essence Superfine Eyeliner Pen Waterproof,3304.2,4250947565889.00,1020,694,Commercial,Essence,2,0,0,0,0,44,0,0,46,PSL
11338,200493,Essence Tiny Tip Liner Waterproof 01,3304.2,4059729287298.00,1070,728,Commercial,Essence,1,0,0,0,0,1,0,0,2,PSL
11339,200494,Essence Perfect Matte Lipstick 01,3304.1,4059729253620.00,1130,768,Commercial,Essence,0,0,0,0,0,6,0,0,6,PSL
11340,200495,Essence Perfect Matte Lipstick 02,3304.1,4059729253637.00,1130,768,Commercial,Essence,0,4,0,0,0,2,0,0,6,PSL
11341,200496,Essence Perfect Matte Lipstick 03,3304.1,4059729253644.00,1300,884,Commercial,Essence,1,1,0,0,0,1,0,0,3,PSL
11342,200497,Essence Perfect Matte Lipstick 04,3304.1,4059729253651.00,1300,884,Commercial,Essence,4,6,0,0,0,1,0,0,11,PSL
11344,200499,Essence Perfect Matte Lipstick 06,3304.1,4059729253675.00,1300,884,Commercial,Essence,0,0,0,0,0,1,0,0,1,PSL
11346,200501,Essence Stay 8h Matte Liquid Lipstick 02,3304.1,4059729253927.00,1300,884,Commercial,Essence,1,0,0,0,0,0,0,0,1,PSL
11353,200508,Essence Stay 8h Matte Liquid Lipstick 09,3304.1,4059729253996.00,1300,884,Commercial,Essence,0,1,0,0,0,0,0,0,1,PSL
11354,200509,Essence Long Lasting Lipstick 01,3304.1,4059729271488.00,1130,768,Commercial,Essence,1,0,0,0,0,0,0,0,1,PSL
11356,200511,Essence Long Lasting Lipstick 03,3304.1,4059729271501.00,1130,768,Commercial,Essence,0,3,0,0,0,0,0,0,3,PSL
11357,200512,Essence Long Lasting Lipstick 04,3304.1,4059729271518.00,1130,768,Commercial,Essence,0,1,0,0,0,0,0,0,1,PSL
11358,200513,Essence Long Lasting Lipstick 05,3304.1,4059729271525.00,1130,768,Commercial,Essence,4,1,0,0,0,0,0,0,5,PSL
11361,200516,Essence Long Lasting Lipstick 08,3304.1,4059729271556.00,1020,694,Commercial,Essence,2,1,0,0,0,1,0,0,4,PSL
11362,200517,Essence This Is Me. Lipstick 02,3304.1,4059729209733.00,1020,694,Commercial,Essence,0,1,0,0,0,0,0,0,1,PSL
11364,200519,Essence This Is Me. Lipstick 05,3304.1,4059729209764.00,970,660,Commercial,Essence,0,4,0,0,0,2,0,0,6,PSL
11366,200521,Essence This Is Me. Lipstick 21,3304.1,4059729288264.00,1020,694,Commercial,Essence,0,4,0,0,0,1,0,0,5,PSL
11367,200522,Essence This Is Me. Lipstick 22,3304.1,4059729288271.00,970,660,Commercial,Essence,0,0,0,0,0,5,0,0,5,PSL
11368,200523,Essence This Is Me. Lipstick 23,3304.1,4059729288288.00,970,660,Commercial,Essence,0,0,0,0,0,1,0,0,1,PSL
11369,200524,Essence This Is Me. Lipstick 24,3304.1,4059729288295.00,970,660,Commercial,Essence,0,3,0,0,0,1,0,0,4,PSL
11375,200530,Essence Stay 8h Waterproof Lipliner 03,3304.1,4059729288585.00,650,442,Commercial,Essence,0,0,0,0,0,3,0,0,3,PSL
11378,200533,Essence Stay 8h Waterproof Lipliner 06,3304.1,4059729288615.00,650,442,Commercial,Essence,0,0,0,0,0,2,0,0,2,PSL
11379,200534,Essence Stay 8h Waterproof Lipliner 07,3304.1,4059729288622.00,650,442,Commercial,Essence,0,0,0,0,0,1,0,0,1,PSL
11380,200535,Essence Stay 8h Waterproof Lipliner 08,3304.1,4059729288639.00,720,490,Commercial,Essence,3,0,0,0,0,0,0,0,3,PSL
11382,200537,Essence Soft & Precise Lip Pencil 03,3304.1,4059729288417.00,490,333,Commercial,Essence,0,0,0,0,0,2,0,0,2,PSL
11384,200539,Essence Soft & Precise Lip Pencil 06,3304.1,4059729288479.00,540,367,Commercial,Essence,0,11,0,0,0,10,0,0,21,Ongoing
11385,200540,Essence Soft & Precise Lip Pencil 21,3304.1,4059729288431.00,540,367,Commercial,Essence,1,2,0,0,0,2,0,0,5,Ongoing
11386,200541,Essence Soft & Precise Lip Pencil 22,3304.1,4059729288448.00,490,333,Commercial,Essence,0,1,0,0,0,0,0,0,1,PSL
11387,200542,Essence Soft & Precise Lip Pencil 23,3304.1,4059729288455.00,490,333,Commercial,Essence,0,0,0,0,0,6,0,0,6,PSL
11392,200547,"Essence Hello, Good Stuff Tinted Beauty Cream 20",3304.919,4059729271273.00,1180,802,Commercial,Essence,0,1,0,0,0,3,0,0,4,PSL
11397,200552,Essence Pretty Natural Hydrating Foundation 170,3304.919,4059729287533.00,1300,884,Commercial,Essence,4,0,0,0,0,0,0,0,4,PSL
11398,200553,Essence Pretty Natural Hydrating Foundation 190,3304.919,4059729287427.00,1300,884,Commercial,Essence,4,0,0,0,0,0,0,0,4,PSL
11400,200555,Essence My Skin Perfector Tinted Primer 10,3304.919,4059729255082.00,1180,802,Commercial,Essence,1,0,0,0,0,0,0,0,1,PSL
11401,200556,Essence My Skin Perfector Tinted Primer 20,3304.919,4059729255099.00,1180,802,Commercial,Essence,1,0,0,0,0,1,0,0,2,PSL
11402,200557,Essence My Skin Perfector Tinted Primer 30,3304.919,4059729255105.00,1180,802,Commercial,Essence,0,0,0,0,0,2,0,0,2,PSL
11403,200558,Essence Soft Touch Mousse Make-Up 01,3304.919,4250035253360.00,1799,1223,Commercial,Essence,5,0,22,0,0,0,27,0,54,Ongoing
11404,200559,Essence Soft Touch Mousse Make-Up 02,3304.919,4250035253377.00,1799,1223,Commercial,Essence,7,0,27,0,0,0,200,0,234,Ongoing
11405,200560,Essence Soft Touch Mousse Make-Up 04,3304.919,4250338423828.00,1799,1223,Commercial,Essence,4,0,17,0,0,0,0,0,21,Ongoing
11406,200561,Essence Soft Touch Mousse Make-Up 13,3304.919,4059729197672.00,1799,1223,Commercial,Essence,2,0,2,0,0,0,0,0,4,Ongoing
11408,200563,Essence Soft Touch Mousse Make-Up 56,3304.919,4059729048066.00,1300,884,Commercial,Essence,1,0,0,0,0,0,0,0,1,PSL
11412,200567,Essence Stay All Day 16h Long-Lasting Make-Up 30,3304.919,4250338410842.00,1610,1095,Commercial,Essence,5,0,0,0,0,0,0,0,5,PSL
11413,200568,"Essence Hello, Good Stuff Matte & Glow Bronzer 10",3304.911,4059729288028.00,1180,802,Commercial,Essence,0,0,0,0,0,3,0,0,3,PSL
11414,200569,"Essence Hello, Good Stuff Matte & Glow Bronzer 20",3304.911,4059729288035.00,1180,802,Commercial,Essence,0,1,0,0,0,1,0,0,2,PSL
11416,200571,Essence Brighten Up Banana Powder 10,3304.911,4251232267006.00,1130,768,Commercial,Essence,0,0,0,0,0,2,0,0,2,PSL
11417,200572,Essence Contouring Duo Palette 10,3304.911,4059729224668.00,1180,802,Commercial,Essence,0,0,0,0,0,1,0,0,1,PSL
11418,200573,Essence Contouring Duo Palette 20,3304.911,4059729224675.00,1180,802,Commercial,Essence,0,0,0,0,0,1,0,0,1,PSL
11419,200574,Essence Mattifying Compact Powder 02,3304.911,4250035270510.00,1130,768,Commercial,Essence,0,0,0,0,0,2,0,0,2,PSL
11420,200575,Essence Mattifying Compact Powder 04,3304.911,4250035271616.00,1180,802,Commercial,Essence,8,2,6,0,0,6,0,0,22,Ongoing
